osm_id,building,addr_full,name_ne,healthcare_speciality,source,addr_city,healthcare,capacity_persons,operator_type,name,amenity,longitude,latitude,geom_type
"4684829091",,,,,,,,,,Bhandari Medical Hall,clinic,81.6866031,28.1880568,POINT
"9794492114",,,,,,,,,,Kaushila Memorial Hospital,hospital,81.6701584,28.1585159,POINT
"9794509830",,,,,,,,,,आधारभुत स्वास्थ चौकी,clinic,81.6693954,28.1533604,POINT
"9794509831",,,,,,,,,,सिकलसेल एनेमिया ल्यब,clinic,81.6558075,28.199461,POINT
"9794509835",,,,,,,,,,कोहलपुर आयुर्वेदिक औषधालय,clinic,81.6878891,28.189909,POINT
"4131891294",,,,,,,,,,Mai Dental Hospital Pvt Ltd,dentist,81.6902566,28.1970394,POINT
"4119155392",,,,,,,,,,,pharmacy,81.6886868,28.194741,POINT
"9794575443",,,,,,,,,,कृपा हस्पिटल,hospital,81.6140096,28.0495437,POINT
"5695935026",,,,,,,,,,Bishesagya Children's Hospital,hospital,81.6140979,28.0546674,POINT
"5428192585",,,,,,,physiotherapist,,,Manmaya Memorial Physiotherapy Center,clinic,81.6151997,28.0525383,POINT
"5430858277",,,,,,,,,,Specialist Hospital pvt ltd,hospital,81.6139383,28.0547162,POINT
"9794516618",,,,,,,,,,साइनिङ अस्पताल,hospital,81.6142044,28.0878029,POINT
"9794546489",,,,,,,,,,हरपल होलिस्टिक होम केयर सेन्टर,clinic,81.6151159,28.0610316,POINT
"9794575422",,,,,,,,,,सिद्धान्त अस्पताल,hospital,81.6164511,28.053963,POINT
"5428192589",,,,,,,,,,Vinayak X-Ray,clinic,81.6158466,28.0546371,POINT
"5374449891",,,,,,,,,,Mahalaxmi Medicine Distributer,pharmacy,81.6160262,28.0625949,POINT
"5243981322",,,,,,,,,,,hospital,81.614199,28.0878952,POINT
"5382547522",,,,,,,,,,Lions Dental Hospital,dentist,81.6217553,28.072501,POINT
"5411630954",,,,,,,,,private,Centeral City Polytechnical and Diagonosis Center,clinic,81.6177092,28.0588794,POINT
"9794575418",,,,,,,,,,काेहाेलपुर हेल्थ केयर प्रा.लि.,clinic,81.6174963,28.0579455,POINT
"9794575447",,,,,,,,,,मध्यपश्चिम पोलिकीलनीक प्रा. ली,clinic,81.6171475,28.0540001,POINT
"9794575448",,,,,,,,,,नेशनल प्याथ ल्याब,clinic,81.6169393,28.0569194,POINT
"5428191442",,,,,,,,,private,Health care aspatal tatha prasutigriha,hospital,81.6182031,28.0523238,POINT
"5428191443",,,,,,,,,private,Western Hospital,hospital,81.6172203,28.0524772,POINT
"5416713110",,,,,,,,,,Advance Diagonistics Lab,pharmacy,81.6204213,28.0528192,POINT
"5416739714",,,,,,,,,,Rapti Diagonis Center,pharmacy,81.6201782,28.0524405,POINT
"5409580322",,,,,,,,,,Gadapati Dental Clinic And Medicals,dentist,81.6179171,28.0586007,POINT
"5405523547",,,,,,,,,,Pustauli Dwental,dentist,81.623618,28.0582239,POINT
"4776416121",,,,,,,,,,,clinic,81.619962,28.0783215,POINT
"5363944483",,,,,,,,,,Isha Medical Hal,pharmacy,81.6173083,28.0601937,POINT
"3494710460",,,,,UNOCHA,,,,,,hospital,84.7417608,28.0769179,POINT
"10043848080",,,,general,,,hospital,,government,Baseri Health Post,hospital,84.8548989,28.0986438,POINT
"9518552219",,,,,,,,,,Kotre Medical Pharma,pharmacy,84.0824929,28.0915502,POINT
"4631858314",,,,,Field Visit,,,,,Panthi Pharmacy,pharmacy,83.960556,28.2144786,POINT
"4790245521",,,,,,,,,,Asta Dental Clinic,dentist,83.9589115,28.2139653,POINT
"4595904436",,,,,2C Pokhara Field Data Collection,,,,,Goma Medical Hall,pharmacy,83.9577889,28.2143234,POINT
"4798561856",,,,,,,,,,Nidan Medical Hall,pharmacy,84.0023765,28.2041358,POINT
"4769742724",,,,,,,,,,Sunene Pradhan Medical Hall,pharmacy,84.0015757,28.2044375,POINT
"4798561858",,,,,,,,,,Aimee Pharmacy,pharmacy,84.0014458,28.2045037,POINT
"4461306882",,,पार्क लाण्ड होस्पिटल फर्माेसि,,,,,,,Parkland Hospital Pharmacy,pharmacy,84.0012831,28.2045828,POINT
"4571467981",,,,,,,,,,Garima Dental Clinic,dentist,84.0007321,28.2047375,POINT
"4686383769",,,अमरसिंह डेंटल क्लिनिक,,,,,,,Amarsingh Dental Clinic,dentist,84.000609,28.2052446,POINT
"5598345128",,,,,,,,,,Kuwan Medical,clinic,84.0114765,28.2103676,POINT
"4798561854",,,,,,,,,,Amarsingh Pharmacy,pharmacy,84.0006166,28.2052393,POINT
"5100009007",,,,,,,pharmacy,,,Soschhya Pharmacy,pharmacy,84.0237553,28.1921443,POINT
"5099947375",,,,,,,pharmacy,,,Priti Medical Hall,pharmacy,84.0233088,28.1916482,POINT
"4063216832",,,मेडिकल (फार्मेसी),,,,,,,Medical,pharmacy,84.0039992,28.1769902,POINT
"5608413320",,,,,2cpokhara,,,,,Panta Pharmacy,pharmacy,84.0035617,28.1829521,POINT
"5608424434",,,,,2cpokhara,,,,,Ashish Medical Hall,pharmacy,84.0024814,28.1847731,POINT
"4650815025",,,,,2C Pokhara Field Data Collection,,,,,Bigya Pharmacy,pharmacy,84.0148572,28.1986271,POINT
"4788190927",,,,,,,,,,Devi Medical Hall,pharmacy,84.0432212,28.1846589,POINT
"4807395857",,,,,,,,,,Yepolo Dental,dentist,84.0361941,28.1845465,POINT
"4788191430",,,,,2cpokhara,,,,private,Aausadhi Pasal,pharmacy,84.0372512,28.1846774,POINT
"5556144855",,,,,,,,,,Sumpurna Pharmacy,pharmacy,84.0371637,28.184802,POINT
"5383599922",,,,,2cpokhara,,,,private,Laxmi Medical Pharma,pharmacy,84.0383328,28.1833221,POINT
"4788226022",,,,,,,,,,Upakar Medical Hall,pharmacy,84.0456489,28.1801081,POINT
"5100127075",,,,,,,,,,Sambridhi Pharmacy,pharmacy,84.0524228,28.1721193,POINT
"4650789101",,,,,,,,,,Barak Medical,pharmacy,84.050169,28.1749342,POINT
"4788226423",,,,,,,,,,Baral Medical Hall,pharmacy,84.049895,28.1751217,POINT
"5556007775",,,,,,,,,private,Sapana Medical Hall,pharmacy,84.050562,28.1769527,POINT
"5556007773",,,,,,,,,,Bishal Pharmacy,pharmacy,84.0498244,28.1777306,POINT
"5580150189",,,,,,,pharmacy,,,Balika Pharmacy,pharmacy,84.1090758,28.1148997,POINT
"4246088598",,,,,,,,,,Bimal Ausadhi Pasal,pharmacy,84.1093783,28.1357729,POINT
"5470403015",,,,,2cpokhara,,,,,Swekriti Pharmacy,pharmacy,84.0811855,28.148854,POINT
"5242305565",,,,,,,,,,Kafle Medical Hall,pharmacy,84.0899625,28.1651198,POINT
"9110152558",,,,,,khajura-RM,yes,,,harimaya gharti magar -FCHV,,81.5864734,28.1297038,POINT
"9107270712",,,,,,khajura rm,yes,,,purnakala kandel-FCHV,,81.5769746,28.1290219,POINT
"9794532577",,,,,,,,,,रनियापुर स्वास्थ्य चौकी,clinic,81.5747604,28.1534615,POINT
"9116199793",,,,,,khajura-RM,yes,,,gita chaudhary-FCHV,,81.5534024,28.1592,POINT
"9116216014",,,,,,khajura-RM,yes,,,indra chaudhary-FCHV,,81.5540906,28.1601263,POINT
"9116228857",,,,,,khajura-RM,yes,,,punam devi barma-FCHV,,81.552947,28.1613598,POINT
"9107515651",,,,,,khajura RM,yes,,,yanmata khatri-FCHV,,81.5508135,28.0906932,POINT
"5755961625",,,सुशील कोइराला प्रखर क्यान्सर अस्पताल,,,,,,,सुशील कोइराला प्रखर क्यान्सर अस्पताल,hospital,81.5731403,28.1295462,POINT
"9794500312",,,,,,,,,,इन्द्रपुर स्वास्थ चौकि,clinic,81.5979309,28.0839348,POINT
"9794516617",,,,,,,,,,खजुरा खुर्द स्वास्थ्य चौकि,clinic,81.6073227,28.1122093,POINT
"9794521208",,,,,,,,,,टिटिहिरिया स्वास्थ्य चौकि,clinic,81.553154,28.1854916,POINT
"9794532575",,,,,,,,,,आधारभुत स्वास्थ्य सेवा केन्द्र,clinic,81.5145187,28.1355019,POINT
"9794532576",,,,,,,,,,खजुरा प्राथमिक स्वास्थ्य केन्द्र,clinic,81.584343,28.1162434,POINT
"9794532582",,,,,,,,,,उढारापुर स्वास्थ्य चौकी,clinic,81.536499,28.1244831,POINT
"9115898180",,,,,,khajura-RM,yes,,,Anokha ahir-FCHV,,81.5402694,28.1035535,POINT
"9112415167",,,,,,khajura rm,yes,,,purnima acharya-FCHV,,81.5776973,28.1211723,POINT
"9112674784",,,,,,khajura rm,yes,,,health post,,81.514476,28.1355802,POINT
"9112767790",,,,,,khajura-RM,yes,,,Bismilla manihar-FCHV,,81.5527027,28.1301448,POINT
"9113381821",,,,,,khajura-RM,yes,,,chandra b.c -FCHV,,81.5179299,28.1161131,POINT
"9107326799",,,,,,khajura rm,yes,,,reshma sharma-FCHV,,81.5641741,28.1095783,POINT
"9107333839",,,,,,khajura rm,yes,,,keshari sharma-FCHV,,81.5555243,28.1101028,POINT
"9107336915",,,,,,khajura rm,yes,,,sima pokhrel- FCHV,,81.5582141,28.1224266,POINT
"9109922069",,,,,,khajura-RM,yes,,,shurama medical hall,,81.5434483,28.093034,POINT
"9109952501",,,,,,khajura-RM,yes,,,rachana malla-FCHV,,81.5372557,28.0963493,POINT
"9110069805",,,,,,khajura-RM,yes,,,sunita mahatwa-FCHV,,81.5230741,28.109358,POINT
"9107115575",,,,,,khajura-RM,clinic,,,health care medical hal,clinic,81.5216631,28.1043021,POINT
"9107262329",,,,,,khajura-RM,yes,,,sabitri khatri-FCHV,,81.5305681,28.0949406,POINT
"9107488230",,,,,,khajura-RM,yes,,,sujata wali-FCHV,,81.5609295,28.0872679,POINT
"9794521212",,,,,,,,,,आधारभुत स्वास्थ्य चौकि,clinic,81.5933609,28.2127342,POINT
"9794532578",,,,,,,,,,राधापुर स्वास्थ्य चौकी,clinic,81.5282593,28.0716648,POINT
"9093741064",,,,,,khajura RM,yes,,,mina thapa -FHVE,,81.5487712,28.067587,POINT
"9093765376",,,,,,Khajura RM,yes,,,Rabina thapa-FHVE,,81.5356704,28.0571852,POINT
"9796798691",,,,,,,,,,आधारभुत स्वास्थ्य सेवा केन्द्र,clinic,82.5901871,28.2983551,POINT
"4358393393",yes,,युसिका मेडिकल हाल,,2cpokhara,,,,,Yeusikaa Medical Hall,pharmacy,84.0412216,28.1463195,POINT
"4813407223",,,,,2cpokhara,,,,,Dahal Clinic,pharmacy,84.0439529,28.1439306,POINT
"4813407521",,,,,2cpokhara,,,,,Jyoti Medical Hall,pharmacy,84.0445127,28.1438219,POINT
"5615303773",,,,,2cpokhara,,,,,Chirag Pharmacy Wholesale,pharmacy,83.9971016,28.2213944,POINT
"5625464801",,,,,,,,,,Smile Dental Care Center,dentist,83.9920865,28.2228313,POINT
"5520102863",,,,,2cpokhara,,,,,Medical Hall,pharmacy,83.9980203,28.2270803,POINT
"9796777913",,,,,,,,,,स्वास्थ्य चाैकि करेटि,clinic,82.5433502,28.2797604,POINT
"9796830246",,,,,,,,,,सामुदायिक स्वास्थ्य,clinic,82.533783,28.2377987,POINT
"9796777914",,,,,,,,,,गाउघर क्लिनिक,clinic,82.5527802,28.2987652,POINT
"6054421555",,,गाउँघर िक्लनिक,,,Modi Gaunpalika,,,,Gaughar Clinic,clinic,83.7303016,28.3375196,POINT
"6053957480",,,,,,Modi Gaunpalika,,,,Bhukatangle Health Post,hospital,83.7446105,28.3157585,POINT
"2807805463",,,,,,,,,,MHP Dohali SHP,hospital,83.2119,28.18323,POINT
"2807805459",,,,,,,,,,MHP Arjee SHP,hospital,83.17835,28.18547,POINT
"2807805457",,,,,,,,,,MHP Aaglung SHP,hospital,83.03344,28.21695,POINT
"2807805460",,,,,,,,,,MHP Arkhawang SHP,hospital,83.11939,28.21791,POINT
"2807805473",,,,,,,,,,MHP Neta SHP,hospital,83.18134,28.24374,POINT
"9530698579",,,,,,,,,,,clinic,81.2589432,28.2766904,POINT
"9530698580",,,,,,,,,,,clinic,81.2755736,28.2937617,POINT
"9530698582",,,,,,,,,,,clinic,81.2801711,28.2944192,POINT
"9530698583",,,,,,,,,,,clinic,81.2813714,28.2991908,POINT
"7321240363",,,,,,,yes,,,,,81.338192,28.2999956,POINT
"4557148591",,,,,,,,,,,pharmacy,81.2785758,28.2956773,POINT
"9794509836",,,आधारभुत स्वास्थ सेवा केन्द्र,,,,,,,आधारभुत स्वास्थ सेवा केन्द्र,clinic,81.7072525,28.201828,POINT
"9794546496",,,,,,,,,,इकरा पोलिक्लिनिक एण्ड डाइगनोष्टिक सेन्टर प्रालि,clinic,81.6786888,28.0591685,POINT
"9794509817",,,,,,,,,,आधारभुत स्वास्थ सेवा केन्द्र,clinic,81.6818695,28.2232513,POINT
"9794509818",,,,,,,,,,कोहलपुर स्वास्थ्य चौकि,clinic,81.6893005,28.2004585,POINT
"9794509827",,,,,,,,,,आधारभुत स्वास्थ सेवा केन्द्र,clinic,81.7207336,28.2151184,POINT
"5375539456",,,,,,,,,,Krishna Clinic,clinic,81.6858521,28.1205084,POINT
"6052291845",,,,,,,,,,HealthPost Representative House,clinic,83.7210137,28.3023787,POINT
"6052291990",,,,,,,,,,Deurali Health Post,hospital,83.7214831,28.301832,POINT
"9516302717",,,,,,,,,,Dimuwa Medical Hall,clinic,83.7433482,28.2734309,POINT
"6065314406",,,,,,Modi Rural Municipality,,,,माेदि प्याथाेलाेजि क्लिनिक,clinic,83.739345,28.2720913,POINT
"6065290109",,,,,,Modi Rural Municipality,,,,Devraj Medicall Hall,clinic,83.7383499,28.2718935,POINT
"5414627492",,,,,,,,,,Kushma Medical and Pathology Doctor Clinic,clinic,83.7377576,28.2721086,POINT
"5414627491",,,,,,,,,,संयम मेडिकाे सेन्टर,clinic,83.7396249,28.2722063,POINT
"6065352568",,,,,,Modi Rural Municipality,,,,प्राथमिक स्वास्थ्य उपचार केन्द्र,clinic,83.7398576,28.272363,POINT
"9796803624",,,,,,,,,,गजुल स्वस्थ्य चौकि,clinic,82.71064,28.2941628,POINT
"9796803628",,,,,,,,,,आधार भुत स्वास्थ्य केन्द्र,clinic,82.7184982,28.3083572,POINT
"9794638636",,,,,,,,,,नगर स्वास्थ्य केन्द्र कालाबन्जार रतनापुर,clinic,81.3486023,28.1480675,POINT
"9794638635",,,,,,,,,,मथुराहरद्वार स्वास्थ्य चौकी,clinic,81.3357315,28.1756268,POINT
"9794638634",,,,,,,,,,मोहिनी स्वास्थ्य किल्निक,clinic,81.3002853,28.2483387,POINT
"9794638633",,,,,,,,,,चौधरी फर्मेसी,pharmacy,81.3055878,28.2452259,POINT
"9794638632",,,,,,,,,,मनि मेडिकल हल,pharmacy,81.3083115,28.2425652,POINT
"9794638629",,,,,,,,,,खैरापुर स्वास्थ्य चौकी,clinic,81.3048553,28.2417049,POINT
"9794638642",,,,,,,,,,आधारभूत स्वास्थ्य केन्द्र,clinic,81.3533478,28.2345352,POINT
"5076440521",,,,,,,,,,,hospital,81.3473261,28.2028096,POINT
"4750677521",,,,,,,,,,,pharmacy,81.3473034,28.2025795,POINT
"9794638637",,,,,,,,,,आधारभुत स्वास्थय केन्द्र कटटि,clinic,81.3081665,28.2157116,POINT
"9794638641",,,,,,,,,,आधारभुत स्वास्थ्य केन्द्र चौगुर्जी,clinic,81.3309479,28.2089787,POINT
"9794638643",,,,,,,,,,नगर स्वास्थ्य केन्द्र,clinic,81.3680954,28.2292709,POINT
"9794638645",,,,,,,,,,कृष्णसार फार्मेसी,pharmacy,81.3074875,28.2439194,POINT
"9794638646",,,,,,,,,,शिव मेडिकल स्टोर,pharmacy,81.337738,28.213644,POINT
"9530698578",,,,,,,,,,,clinic,81.2694484,28.2657658,POINT
"9794638631",,,,,,,,,,मोहम्मदपुर स्वास्थ्य चौकी,clinic,81.3876577,28.1929945,POINT
"2807805462",,,,,,,,,,MHP Dhurkot PHC (PHCC),hospital,83.14954,28.11648,POINT
"2807805469",,,,,,,,,,MHP Jaisithok SHP,hospital,83.1841005,28.101818,POINT
"2807805447",,,,,,,,,,Eye Hospital Tamghas,hospital,83.24897,28.06868,POINT
"9034136138",,,,,,,clinic,,,Subha Laxmi Clinic,clinic,83.2480099,28.0683157,POINT
"9796897951",,,,,,,,,,भगवति स्वास्थ्य चौकि,hospital,83.2218552,28.0408363,POINT
"2807805458",,,,,,,,,,MHP Amarpur SHP,hospital,83.164846,28.157663,POINT
"9796897939",,,,,,,,,,लामापोखरा सामुदायिक स्वास्थ इकाई,hospital,83.1716906,28.0500984,POINT
"9796897941",,,,,,,,,,आधारभुत स्वास्थ सेवा केन्द्र,hospital,83.1750863,28.0614939,POINT
"9796897936",,,,,,,,,,गोखुङ्गा स्वास्थ्य चौकी मालारानी-९,hospital,83.015,28.08786,POINT
"2807809539",,,,,,,,,,"Red Cross Society Tamghas;Sports Hall",hospital,83.24644,28.06697,POINT
"2807805471",,,,,,,,,,MHP Marbhung SHP,hospital,83.12784,28.17655,POINT
"9619748629",,,,,,,,,,Paiyunpata Ayurveda,pharmacy,83.6502306,28.2193471,POINT
"4325622945",,,,,survey,,,,,Hotel Benju,pharmacy,83.6785459,28.2189656,POINT
"6142093889",,,,,,,,,,,hospital,83.6473238,28.1570874,POINT
"9796830236",,,,,,,,,,आधारभूत स्वास्थ्य सेवा केन्द्र,clinic,82.5281372,28.2215252,POINT
"9796830243",,,,,,,,,,आधारभुत स्वास्थ्य सेवा केन्द्र,clinic,82.5759048,28.2252312,POINT
"9796830237",,,,,,,,,,आधारभुत स्वास्थ्य सेवा केन्द्र जवाङ,clinic,82.5866318,28.1397667,POINT
"9796830240",,,,,,,,,,स्वास्थ्यचौकि जौलेपोखरी रोल्पा,clinic,82.593895,28.189064,POINT
"9796830242",,,,,,,,,,आधारभुत स्वास्थ्य सेवा केन्द्र,clinic,82.4316101,28.2024574,POINT
"9796830247",,,,,,,,,,स्वास्थ्या चौकी झेनाम,clinic,82.4540482,28.2105713,POINT
"9796783417",,,,,,,,,,नुवागाउ स्वास्थ्य चौकि,clinic,82.4821243,28.2636795,POINT
"9780510318",,,,,,,,,,Bhurtung Health Post,clinic,83.5237885,28.0901318,POINT
"2807805472",,,,,,,,,,MHP Myalpokhari SHP,hospital,83.0648,28.17043,POINT
"2807805476",,,,,,,,,,MHP Purkhot Daha HP,hospital,83.07469,28.14339,POINT
"2807805470",,,,,,,,,,MHP Malagiri SHP,hospital,83.037786,28.169185,POINT
"2807805461",,,,,,,hospital,,,MHP Bajkateri SHP,hospital,83.068537,28.197827,POINT
"9796864604",,,,,,,,,,साम्नेगाउ सामुदायिक स्वास्थ इकाइ,hospital,82.9812012,28.0538807,POINT
"9796897944",,,,,,,,,,फुलपाति हंसपुर आधारभूत स्वास्थ्य सेवा केन्द्र,hospital,83.0477,28.07809,POINT
"9780510319",,,,,,,,,,Khadgakot Health Post,clinic,83.5439301,28.0783749,POINT
"9780510321",,,,,,,,,,Purtighat Aayurbed Ausadhalaya,pharmacy,83.5602112,28.0492744,POINT
"6057348618",,,,,,Modi Rural Municipality,,,,Yadunath Clinic,clinic,83.7420637,28.2402796,POINT
"6057034274",,,,,,Modi Gaunpalika,,,,Ayurvedic Hospital,hospital,83.7496322,28.2444519,POINT
"6056802951",,,,,,,,,,Mahendra Clinic,clinic,83.7101729,28.2764974,POINT
"6056493316",,,,,,Modi Rural Municipality,,,,गाउँघर िक्लनीक,clinic,83.7122966,28.2881552,POINT
"9619748643",,,,,,,,,,Basic Health Care Center,clinic,83.5627883,28.2658342,POINT
